"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"100900081","수운회관","마을버스","01583","37.5752190000","126.9866710000","미설치  "
"100900082","넓은마당","마을버스","01581","37.5752730000","126.9628880000","미설치  "
"100900083","화인빌라","마을버스","01580","37.6129350000","126.9685390000","미설치  "
"100900084","서울사대초.중교","마을버스","01579","37.5775670000","127.0024790000","미설치  "
"100900085","서울대어린이병원응급실.갑상선센터","마을버스","01578","37.5786860000","126.9998400000","미설치  "
"100900086","헌법재판소.안국역","마을버스","01576","37.5773870000","126.9858160000","설치   "
"100900087","이수아파트","마을버스","01575","37.5783540000","127.0151900000","미설치  "
"100900088","무악현대아파트후문","마을버스","01574","37.5763060000","126.9620010000","미설치  "
"100900089","박종화고택입구","마을버스","01573","37.6143100000","126.9676870000","미설치  "
"100900090","이화사거리","마을버스","01572","37.5765130000","127.0021010000","미설치  "
"100900091","산정빌라","마을버스","01571","37.6051520000","126.9574920000","미설치  "
"100900092","아름다운가게.정독도서관","마을버스","01570","37.5789500000","126.9851230000","미설치  "
"100900093","쌍용아파트입구.창신역","마을버스","01569","37.5805110000","127.0149640000","미설치  "
"100900094","천사유치원","마을버스","01568","37.5746480000","126.9618600000","미설치  "
"100900095","보현산신각","마을버스","01567","37.6134830000","126.9657790000","미설치  "
"100900096","원남로터리","마을버스","01566","37.5762370000","126.9975110000","미설치  "
"100900097","구기빌라","마을버스","01565","37.6062690000","126.9579800000","미설치  "
"100900098","평창동산림제3초소","마을버스","01795","37.6173560000","126.9771040000","미설치  "
"100900099","통인시장.종로구보건소","마을버스","01793","37.5803350000","126.9687500000","미설치  "
"100900100","삼청파출소","마을버스","01792","37.5816450000","126.9813260000","미설치  "
"100900101","종로사우나","마을버스","01790","37.5738010000","126.9877500000","미설치  "
"100900102","종로도서관","마을버스","01776","37.5764840000","126.9671250000","미설치  "
"100900103","평창공원지킴터입구","마을버스","01732","37.6163960000","126.9757440000","미설치  "
"100900104","오거리.한옥마을입구","마을버스","01729","37.5794680000","126.9697390000","미설치  "
"100900105","정독도서관","마을버스","01728","37.5802620000","126.9800740000","미설치  "
"100900106","인사동들머리.3.1독립선언터","마을버스","01727","37.5719470000","126.9832970000","미설치  "
"100900107","종로5가.3번출구","마을버스","01725","37.5714190000","127.0020900000","미설치  "
"100900108","활터앞","마을버스","01724","37.5768130000","126.9653290000","미설치  "
"100900109","참샘골공원","마을버스","01723","37.6146120000","126.9742550000","미설치  "
"100900110","성균관대학교","마을버스","01722","37.5860470000","126.9968570000","미설치  "
"100900111","광화문새마을금고","마을버스","01721","37.5794930000","126.9710280000","미설치  "
"100900112","상명초등학교","마을버스","01714","37.6009240000","126.9567150000","미설치  "
"100900113","단군성전앞","마을버스","01699","37.5755600000","126.9653180000","미설치  "
"100900114","무애사","마을버스","01698","37.6139000000","126.9718460000","미설치  "
"100900115","서교빌라","마을버스","01684","37.6019890000","126.9571550000","미설치  "
"100900116","종각역YMCA","마을버스","01683","37.5703790000","126.9850960000","미설치  "
"100900117","동대문역.2번출구","마을버스","01682","37.5720490000","127.0117220000","설치   "
"100900118","종로문화센터","마을버스","01667","37.5746470000","126.9646260000","미설치  "
"100900119","EN갤러리","마을버스","01607","37.6134110000","126.9706070000","미설치  "
"100900120","경진빌라","마을버스","01597","37.6020040000","126.9578300000","미설치  "
"100900121","금강제화","마을버스","01596","37.5705700000","126.9875600000","설치   "
"100900122","창신초교","마을버스","01825","37.5760370000","127.0157200000","미설치  "
"100900123","교남동새마을금고","마을버스","01824","37.5714940000","126.9623370000","미설치  "
"100900124","형제봉입구","마을버스","01823","37.6128640000","126.9816860000","미설치  "
"100900125","현대사거리","마을버스","01819","37.5793060000","126.9870000000","미설치  "
"100900126","대신중고","마을버스","01817","37.5726180000","126.9616890000","미설치  "
"100900127","연화정사","마을버스","01816","37.6146490000","126.9794940000","미설치  "
"100900128","이화사거리","마을버스","01815","37.5753200000","127.0022810000","미설치  "
"100900129","삼청공원삼거리.옥호정터","마을버스","01814","37.5874190000","126.9817440000","미설치  "
"100900130","하림각","마을버스","01813","37.5978110000","126.9622530000","미설치  "
"100900131","재동초등학교","마을버스","01812","37.5787910000","126.9853620000","미설치  "
"100900132","동대문역5번출구","마을버스","01811","37.5717230000","127.0117990000","미설치  "
"100900133","카센터.터널앞","마을버스","01810","37.5741640000","126.9658590000","미설치  "
"100900134","감람산기도원","마을버스","01809","37.6159440000","126.9798730000","미설치  "
"100900135","금융연수원","마을버스","01807","37.5858780000","126.9818480000","미설치  "
"100900136","안풍주유소","마을버스","01806","37.5992870000","126.9591580000","미설치  "
"100900137","충신시장","마을버스","01804","37.5749770000","127.0054050000","미설치  "
"100900138","사직공원.경복궁역입구","마을버스","01803","37.5762210000","126.9689040000","미설치  "
"100900139","김창열.윤명로화실","마을버스","01802","37.6163050000","126.9783690000","미설치  "
"100900140","박노수미술관","마을버스","01801","37.5810270000","126.9668940000","미설치  "
"100900141","삼청동주민센터","마을버스","01800","37.5846850000","126.9822110000","미설치  "
"100900142","상명대입구","마을버스","01799","37.6000210000","126.9569580000","미설치  "
"100900143","대학로입구.이화사거리","마을버스","01797","37.5759840000","127.0025800000","미설치  "
"100900144","운현궁","마을버스","01798","37.5752720000","126.9869810000","미설치  "
"100900145","배화여중고","마을버스","01796","37.5767560000","126.9678160000","미설치  "
"100900146","귀빈예식장","마을버스","01853","37.6089950000","126.9733340000","미설치  "
"100900147","감사원","마을버스","01851","37.5862660000","126.9855620000","미설치  "
"100900148","청룡사.보문파크뷰자이아파트","마을버스","01850","37.5797850000","127.0171510000","미설치  "
"100900149","강북삼성병원","마을버스","01849","37.5685320000","126.9683380000","미설치  "
"100900150","북악파크","마을버스","01848","37.6110080000","126.9778560000","미설치  "
"100900151","혜화초등학교","마을버스","01847","37.5873890000","126.9999910000","미설치  "
"100900152","상명대입구","마을버스","01846","37.5998540000","126.9574020000","미설치  "
"100900153","사우디대사관","마을버스","01845","37.5838630000","126.9852490000","미설치  "
"100900154","서울시교육청","마을버스","01843","37.5693830000","126.9667020000","미설치  "
"100900155","김종영미술관","마을버스","01842","37.6132640000","126.9781120000","미설치  "
"100900156","세검정교회","마을버스","01840","37.5993860000","126.9600290000","설치   "
"100900157","안국선원.삼거리","마을버스","01839","37.5827430000","126.9852210000","미설치  "
"100900158","창신역.4번출구","마을버스","01838","37.5783590000","127.0155050000","미설치  "
"100900159","스위스대사관","마을버스","01837","37.5701370000","126.9656960000","미설치  "
"100900160","보현빌라","마을버스","01836","37.6153820000","126.9784210000","미설치  "
"100900161","하림각","마을버스","01835","37.5976850000","126.9629660000","미설치  "
"100900162","북촌한옥마을입구.정세권활동터","마을버스","01833","37.5812810000","126.9851690000","미설치  "
"100900163","숭인1동주민센터","마을버스","01832","37.5774150000","127.0155610000","설치   "
"100900164","월암공원","마을버스","01831","37.5712260000","126.9646930000","미설치  "
"100900165","지구촌교회","마을버스","01830","37.6131060000","126.9792380000","미설치  "
"100900166","부암슈퍼","마을버스","01829","37.5947600000","126.9638600000","설치   "
"100900167","볼링장","마을버스","01827","37.5793170000","126.9881700000","미설치  "
"100900168","가회동주민센터","마을버스","01826","37.5799430000","126.9851290000","미설치  "
"100900169","새마을금고","마을버스","01862","37.5878410000","126.9965690000","미설치  "
"100900170","상명초등학교","마을버스","01861","37.6009050000","126.9568170000","미설치  "
"100900171","서울국제고등학교","마을버스","01858","37.5890740000","126.9971410000","미설치  "
"100900172","통일부","마을버스","01856","37.5875310000","126.9861070000","미설치  "
"100900173","종로센트레빌후문.e편한세상보문아파트","마을버스","01855","37.5819110000","127.0159350000","미설치  "
"100900174","국립민속박물관","마을버스","01540","37.5792550000","126.9795530000","미설치  "
"100900175","세종문화회관","마을버스","01559","37.5726590000","126.9764440000","미설치  "
