"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52031832","126.86922492"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52032737","126.86915672"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.51994722","126.86922473"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52017851","126.8692767"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.51983991","126.86920097"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52035814","126.86895322"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.51962889","126.86915196"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.51957524","126.86914158"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52038652","126.86875114"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.51941309","126.86910295"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52028571","126.86928577"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52012724","126.86926482"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.52022859","126.86928858"
"1540769","한전 뒷길 노상주차장(구)","양천구 신정동 319-25","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2023-06-28 15:35:37","N","무료","Y","유료","70000","1147010100001","150","5","0","0","0","0","0","0","9000","37.51935944","126.86909257"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51888618","126.86878819"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51890163","126.86874327"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51899194","126.86849919"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51882912","126.86892896"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51884814","126.86888104"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.5189765","126.8685486"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51895511","126.86860101"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51886716","126.86883461"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51893609","126.86864893"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51891826","126.86869685"
"1540785","양천공원옆(구)","양천구 신정동 320-3","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:09","N","무료","Y","유료","70000","1147010100022","150","5","150","5","0","0","0","0","0","37.51901215","126.86844678"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51706475","126.86707345"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51789836","126.86676798"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51792094","126.8665915"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51718702","126.86715612"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51786338","126.86678699"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.5177658","126.86668923"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51711783","126.86704491"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.5172566","126.86696849"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51802422","126.86653775"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51724381","126.86712703"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51727447","126.86695873"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51771269","126.86671793"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51735401","126.86706697"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51798922","126.86671853"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51795274","126.86673831"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51779228","126.86682466"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51729912","126.86709609"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51704763","126.86708321"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51802714","126.866698"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51702376","126.86724656"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51698771","126.86726574"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51797042","126.86672879"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51709536","126.86720696"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51793454","126.86674782"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51716875","126.86716726"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51774787","126.86669878"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51731739","126.86708558"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51713526","126.86703516"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51777499","126.86683455"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51711364","126.86719706"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51728085","126.86710661"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51722406","126.86713508"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.5177398","126.86685507"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.5172222","126.86698784"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51806558","126.86667723"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51772134","126.86686483"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51726258","126.86711713"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.5179724","126.86656403"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51804656","126.86668774"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51705875","126.86722735"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51767575","126.86673975"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51713191","126.86718654"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51788067","126.86677749"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51723912","126.86697813"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51708234","126.86706442"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51791634","126.86675808"
"1540806","양천구청 노상공영주차장(구)","양천구 신정동 321-3","NS","노상 주차장","1","시간제 주차장","02-2644-1386","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-06-28 15:53:54","N","무료","Y","유료","70000","1147010100154","150","5","0","0","0","0","0","0","9000","37.51773009","126.86670833"
